sentence	sentence_type
Pouvez-vous m'indiquer comment voyager de Valergues-Lansargues à Turckheim ?	from_to
Pouvez-vous m'indiquer comment voyager de Cavaillon à Poitiers ?	from_to
Pouvez-vous m'indiquer comment voyager de Soultz-sous-Forêts à Montaut-Bétharram ?	from_to
Pouvez-vous m'indiquer comment voyager de Bollène-la-Croisière à Les Trillers ?	from_to
Pouvez-vous m'indiquer comment voyager de Albi-Madeleine à Montbazon ?	from_to
Pouvez-vous m'indiquer comment voyager de Trégonneau-Squiffiec à Uchaud ?	from_to
Pouvez-vous m'indiquer comment voyager de Ste-Pazanne à Poix-Terron ?	from_to
Pouvez-vous m'indiquer comment voyager de Flaxlanden à Mennessis ?	from_to
Pouvez-vous m'indiquer comment voyager de Le Monastier à Ambérieu ?	from_to
Pouvez-vous m'indiquer comment voyager de Connerré-Beillé à Moustéru ?	from_to
Pouvez-vous m'indiquer comment voyager de La Crau à Crépieux-la-Pape ?	from_to
Pouvez-vous m'indiquer comment voyager de Gannat à Amplepuis ?	from_to
Pouvez-vous m'indiquer comment voyager de Rolleville à Donchery ?	from_to
Pouvez-vous m'indiquer comment voyager de St-Aulaire à Dammartin-Juilly-St-Mard ?	from_to
Pouvez-vous m'indiquer comment voyager de La Marche à Mundolsheim ?	from_to
Pouvez-vous m'indiquer comment voyager de Salles-Courbatiès à Lothiers ?	from_to
Pouvez-vous m'indiquer comment voyager de Boisleux à Le Grand-Jardin ?	from_to
Pouvez-vous m'indiquer comment voyager de Salbris à Lille ?	from_to
Pouvez-vous m'indiquer comment voyager de Maurois à Couiza-Montazels ?	from_to
Pouvez-vous m'indiquer comment voyager de St-Égrève-St-Robert à Briare ?	from_to
Pouvez-vous m'indiquer comment voyager de Sélestat à Lavilledieu ?	from_to
Pouvez-vous m'indiquer comment voyager de St-Victurnien à La Souterraine ?	from_to
Pouvez-vous m'indiquer comment voyager de La Poterie à Gestel ?	from_to
Pouvez-vous m'indiquer comment voyager de Montbizot à Casino-Lacroix-Laval ?	from_to
Pouvez-vous m'indiquer comment voyager de Vauzelles à Chindrieux ?	from_to
Pouvez-vous m'indiquer comment voyager de Marquette à Marssac-sur-Tarn ?	from_to
Pouvez-vous m'indiquer comment voyager de Combourg à Sauto ?	from_to
Pouvez-vous m'indiquer comment voyager de Guéret à Lozanne ?	from_to
Pouvez-vous m'indiquer comment voyager de Dachstein à Andelot ?	from_to
Pouvez-vous m'indiquer comment voyager de Brandérion à Bourbourg ?	from_to
Pouvez-vous m'indiquer comment voyager de St-Georges-d'Aurac à Savenay ?	from_to
Pouvez-vous m'indiquer comment voyager de Coulanges-sur-Yonne à St-Mathurin ?	from_to
Pouvez-vous m'indiquer comment voyager de Beaune à Lutterbach ?	from_to
Pouvez-vous m'indiquer comment voyager de Avenay à Clères ?	from_to
Pouvez-vous m'indiquer comment voyager de Colomiers-Lycée-International à Thionville ?	from_to
Pouvez-vous m'indiquer comment voyager de Jaunay-Clan à Longueil-Ste-Marie ?	from_to
Pouvez-vous m'indiquer comment voyager de Meung-sur-Loire à Clion-sur-Indre ?	from_to
Pouvez-vous m'indiquer comment voyager de Vannes à Val-de-Vesle ?	from_to
Pouvez-vous m'indiquer comment voyager de Nuits-sous-Ravières à La Seyne-Six-Fours ?	from_to
Je voudrais connaître les options pour aller à Beaune en partant de Petit-Croix	to_from
Je voudrais connaître les options pour aller à Neuilly-lès-Dijon en partant de Mérens-les-Vals	to_from
Je voudrais connaître les options pour aller à Dercy-Froidmont en partant de Cassis	to_from
Je voudrais connaître les options pour aller à Chambourg en partant de Digoin	to_from
Je voudrais connaître les options pour aller à Limeray en partant de Dompierre	to_from
Je voudrais connaître les options pour aller à Najac en partant de Rieux-Angicourt	to_from
Je voudrais connaître les options pour aller à St-Clément-Laronxe en partant de Collioure	to_from
Je voudrais connaître les options pour aller à Carnoët-Locarn en partant de Hoffen	to_from
Je voudrais connaître les options pour aller à Bourg-St-Maurice en partant de Mamirolle	to_from
Je voudrais connaître les options pour aller à La Guerche-sur-l'Aubois en partant de Château-Renault	to_from
Je voudrais connaître les options pour aller à Retournac en partant de Guillerval	to_from
Je voudrais connaître les options pour aller à La Ménitré en partant de Pagny-sur-Moselle	to_from
Je voudrais connaître les options pour aller à Montataire en partant de Ronchin	to_from
Je voudrais connaître les options pour aller à Voreppe en partant de Châteaubriant	to_from
Je voudrais connaître les options pour aller à Givors en partant de St-Louis	to_from
Je voudrais connaître les options pour aller à Eymoutiers-Vassivière en partant de Nanteuil-le-Haudouin	to_from
Je voudrais connaître les options pour aller à St-Avold en partant de Le Molay-Littry	to_from
Je voudrais connaître les options pour aller à Loivre en partant de Thann-Centre	to_from
Je voudrais connaître les options pour aller à La Gouesnière-Cancale en partant de Metzeral	to_from
Je voudrais connaître les options pour aller à Commentry en partant de Foix	to_from
Je voudrais connaître les options pour aller à St-Chamond en partant de Scherwiller	to_from
Je voudrais connaître les options pour aller à Fellering en partant de Cheilly-lès-Maranges	to_from
Je voudrais connaître les options pour aller à Liverdun en partant de Ranchot	to_from
Je voudrais connaître les options pour aller à Longuyon en partant de Solignac-Le Vigen	to_from
Je voudrais connaître les options pour aller à Les Salelles en partant de Agay	to_from
Je voudrais connaître les options pour aller à Tarbes en partant de St-Laurent-d'Aigouze	to_from
Je voudrais connaître les options pour aller à Auffay en partant de Gan	to_from
Je voudrais connaître les options pour aller à Steenbecque en partant de Carhaix	to_from
Je voudrais connaître les options pour aller à Avranches en partant de Fouilloy	to_from
Je voudrais connaître les options pour aller à Jonchery-sur-Vesle en partant de Rouillé	to_from
Je voudrais connaître les options pour aller à Roppenheim en partant de Rambouillet	to_from
Je voudrais connaître les options pour aller à La Verrière en partant de Marcelcave	to_from
Je voudrais connaître les options pour aller à Bantzenheim en partant de Briançon	to_from
Je voudrais connaître les options pour aller à Hatrize en partant de Corbehem	to_from
Je voudrais connaître les options pour aller à Peyrehorade en partant de Cholet	to_from
Je voudrais connaître les options pour aller à Blanzy-Poste en partant de Selles-sur-Cher	to_from
Je voudrais connaître les options pour aller à Watten-Éperlecques en partant de Arbois	to_from
Je voudrais connaître les options pour aller à Montataire en partant de Montrond-les-Bains	to_from
Je voudrais connaître les options pour aller à Rixheim en partant de Marignier	to_from
Je voudrais connaître les options pour aller à Mont-sur-Meurthe en partant de Bourg-en-Bresse	to_from
Je voudrais connaître les options pour aller à Mende en partant de Rang-du-Fliers-Verton	to_from
Je voudrais connaître les options pour aller à Les Arcs-Draguignan en partant de Pont-du-Casse	to_from
Je voudrais connaître les options pour aller à Gien en partant de Brignoud	to_from
Je voudrais connaître les options pour aller à Théoule-sur-Mer en partant de Liart	to_from
Je voudrais connaître les options pour aller à Abancourt en partant de La Bachellerie	to_from
Je voudrais connaître les options pour aller à Poliénas en partant de St-Mathurin	to_from
Je voudrais connaître les options pour aller à Douai en partant de Melun	to_from
Je voudrais connaître les options pour aller à Arc-et-Senans en partant de Koenigsmacker	to_from
Je voudrais connaître les options pour aller à La Tricherie en partant de Bischoffsheim	to_from
Je voudrais connaître les options pour aller à Dercy-Froidmont en partant de Assat	to_from
Je voudrais connaître les options pour aller à Loches en partant de Lisieux	to_from
Je voudrais connaître les options pour aller à Ruminghem en partant de Dourges	to_from
Je voudrais connaître les options pour aller à Merxheim en partant de Mourmelon-le-Petit	to_from
Je voudrais connaître les options pour aller à Château-Renault en partant de Zu-Rhein	to_from
Je voudrais connaître les options pour aller à Meurchin en partant de Sausset-les-Pins	to_from
Je voudrais connaître les options pour aller à Quillan en partant de St-Georges-de-Luzençon	to_from
Je voudrais connaître les options pour aller à Lentilly-Charpenay en partant de Bourges	to_from
Je voudrais connaître les options pour aller à Méru en partant de Gannes	to_from
Je voudrais connaître les options pour aller à Cenon en partant de Périgueux	to_from
Je voudrais connaître les options pour aller à Plounérin en partant de Le Bruel	to_from
Je voudrais connaître les options pour aller à Le Boucau en partant de Gunsbach-Griesbach	to_from
Je voudrais connaître les options pour aller à St-Dié-des-Vosges en partant de Pérols	to_from
Je voudrais connaître les options pour aller à Verneuil-sur-Avre en partant de Notre-Dame-de-Briançon	to_from
Je voudrais connaître les options pour aller à Chasseradès en partant de Orgon	to_from
Je voudrais connaître les options pour aller à St-Dizier en partant de Homécourt	to_from
Je voudrais connaître les options pour aller à Ria en partant de Le Theil-La Rouge	to_from
Je voudrais connaître les options pour aller à Montastruc-la-Conseillère en partant de Nieppe	to_from
Je voudrais connaître les options pour aller à Longuyon en partant de Porté-Puymorens	to_from
Je voudrais connaître les options pour aller à Chamalières-sur-Loire en partant de Chagny	to_from
Je voudrais connaître les options pour aller à Magny-Blandainville en partant de Niederbronn-les-Bains	to_from
Je voudrais connaître les options pour aller à Tracy-Sancerre en partant de St-Louis	to_from
Je voudrais connaître les options pour aller à Buzy-en-Béarn en partant de La Ferté-Imbault	to_from
Je voudrais connaître les options pour aller à Questembert en partant de Chasseradès	to_from
Je voudrais connaître les options pour aller à Pont-de-Sallaumines en partant de Clères	to_from
Je voudrais connaître les options pour aller à Beauvais en partant de Marle-sur-Serre	to_from
Je voudrais connaître les options pour aller à Gonfaron en partant de Vinça	to_from
Je voudrais connaître les options pour aller à Les Martres-de-Veyre en partant de Le Vieux-Briollay	to_from
Je voudrais connaître les options pour aller à Marcheprime en partant de Steinbourg	to_from
Je voudrais connaître les options pour aller à Bréval en partant de Pontgouin	to_from
Je voudrais connaître les options pour aller à Bréauté-Beuzeville en partant de Lurbe-St-Christau	to_from
Je voudrais connaître les options pour aller à Sillé-le-Guillaume en partant de Foug	to_from
Je voudrais connaître les options pour aller à Bussière-Galant en partant de St-Pierre-d'Aurillac	to_from
Je voudrais connaître les options pour aller à Perpignan en partant de La Joux	to_from
Je voudrais connaître les options pour aller à La Baule-Escoublac en partant de Montmédy	to_from
Je voudrais connaître les options pour aller à Donzère en partant de Vesoul	to_from
Je voudrais connaître les options pour aller à Turckheim en partant de St-Pierre-d'Albigny	to_from
Je voudrais connaître les options pour aller à Luc en partant de St-Saturnin-d'Avignon	to_from
Je voudrais connaître les options pour aller à Munster-Badischhof en partant de Luc-en-Diois	to_from
Je voudrais connaître les options pour aller à Béning en partant de Magny-Blandainville	to_from
Je voudrais connaître les options pour aller à Courcy-Brimont en partant de St-Senoux-Pléchâtel	to_from
Je voudrais connaître les options pour aller à Estrées-St-Denis en partant de Évreux	to_from
Je voudrais connaître les options pour aller à Bretenoux-Biars en partant de Mohon	to_from
Je voudrais connaître les options pour aller à Nozières-Brignon en partant de Lamotte-Beuvron	to_from
Je voudrais connaître les options pour aller à Châteauroux en partant de Mervans	to_from
Je voudrais connaître les options pour aller à Le Coteau en partant de Dompierre	to_from
Je voudrais connaître les options pour aller à Vierzy en partant de Cassel	to_from
Je voudrais connaître les options pour aller à Hoenheim-Tram en partant de Le Dramont	to_from
Je voudrais connaître les options pour aller à Logelbach en partant de Champagné	to_from
Je voudrais connaître les options pour aller à Coutances en partant de Courcy-Brimont	to_from
Je voudrais connaître les options pour aller à St-Germain-les-Belles en partant de Grisolles	to_from
Quel est l'itinéraire recommandé pour se rendre de Langon à Marcheprime ?	from_to
Quel est l'itinéraire recommandé pour se rendre de Ambronay-Priay à Estavar ?	from_to
Quel est l'itinéraire recommandé pour se rendre de St-Péray à Coucy-lès-Eppes ?	from_to
Quel est l'itinéraire recommandé pour se rendre de Munster à La Membrolle-sur-Choisille ?	from_to
Quel est l'itinéraire recommandé pour se rendre de Le Dramont à La Ferté-Imbault ?	from_to
Quel est l'itinéraire recommandé pour se rendre de Farschviller à Auffay ?	from_to
Quel est l'itinéraire recommandé pour se rendre de Cannes à Lalbenque-Fontanes ?	from_to
Quel est l'itinéraire recommandé pour se rendre de Brion-Montréal-la-Cluse à Brou ?	from_to
Quel est l'itinéraire recommandé pour se rendre de St-Symphorien-de-Marmagne à Morhange ?	from_to
Quel est l'itinéraire recommandé pour se rendre de Longecourt à La Réole ?	from_to
Quel est l'itinéraire recommandé pour se rendre de St-Seurin-sur-l'Isle à Machilly ?	from_to
Quel est l'itinéraire recommandé pour se rendre de Chantenay à Servoz ?	from_to
Quel est l'itinéraire recommandé pour se rendre de Bléré-la-Croix à Grenoble-Université-Gières ?	from_to
Quel est l'itinéraire recommandé pour se rendre de Touët-de-l'Escarène à Valognes ?	from_to
Quel est l'itinéraire recommandé pour se rendre de Nieppe à Brazey-en-Plaine ?	from_to
Quel est l'itinéraire recommandé pour se rendre de Dannemarie-Velesmes à Faubourg-d'Orléans ?	from_to
Quel est l'itinéraire recommandé pour se rendre de Orléans à Somain ?	from_to
Quel est l'itinéraire recommandé pour se rendre de Charmes à Manosque-Gréoux-les-Bains ?	from_to
Quel est l'itinéraire recommandé pour se rendre de St-Laurent-Gainneville à Bourgtheroulde-Thuit-Hébert ?	from_to
Quel est l'itinéraire recommandé pour se rendre de Pouxeux à Clacy-Mons ?	from_to
Quel est l'itinéraire recommandé pour se rendre de Varennes-sur-Fouzon à Montargis ?	from_to
Quel est l'itinéraire recommandé pour se rendre de Nieul à L'Aigle ?	from_to
Quel est l'itinéraire recommandé pour se rendre de Chaumont à Anthéor-Cap-Roux ?	from_to
Quel est l'itinéraire recommandé pour se rendre de Pibrac à Bazancourt ?	from_to
Quel est l'itinéraire recommandé pour se rendre de Antibes à Limeyrat ?	from_to
Quel est l'itinéraire recommandé pour se rendre de Marcelcave à St-Antoine ?	from_to
Quel est l'itinéraire recommandé pour se rendre de La Brillanne-Oraison à La Levade ?	from_to
Quel est l'itinéraire recommandé pour se rendre de Meung-sur-Loire à Courcelles-sur-Nied ?	from_to
Quel est l'itinéraire recommandé pour se rendre de Vertaizon à Fépin ?	from_to
Quel est l'itinéraire recommandé pour se rendre de Lesquin à Docelles-Cheniménil ?	from_to
Quel est l'itinéraire recommandé pour se rendre de Herny à Luc ?	from_to
Quel est l'itinéraire recommandé pour se rendre de Tourville à Nemours-St-Pierre ?	from_to
Quel est l'itinéraire recommandé pour se rendre de Nieppe à St-Loubès ?	from_to
Quel est l'itinéraire recommandé pour se rendre de Lyon-St-Paul à Cesson-Sévigné ?	from_to
Quel est l'itinéraire recommandé pour se rendre de Trois-Chênes à Figeac ?	from_to
